data_dir,geodatabase,layer,table,tbl_exists,loaded,has_geom
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BrownBooby_Winter,gdb_SightingLocations_BrownBooby_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BrownNoddy_Summer,gdb_SightingLocations_BrownNoddy_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BrownNoddy_Winter,gdb_SightingLocations_BrownNoddy_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BandrumpedStormPetrel_Summer,gdb_SightingLocations_BandrumpedStormPetrel_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BandrumpedStormPetrel_Winter,gdb_SightingLocations_BandrumpedStormPetrel_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BulwersPetrel_Summer,gdb_SightingLocations_BulwersPetrel_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BlackwingedPetrel_Summer,gdb_SightingLocations_BlackwingedPetrel_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BlackwingedPetrel_Winter,gdb_SightingLocations_BlackwingedPetrel_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_ChristmasShearwater_Summer,gdb_SightingLocations_ChristmasShearwater_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_CooksPetrel_Summer,gdb_SightingLocations_CooksPetrel_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_GreatFrigatebird_Summer,gdb_SightingLocations_GreatFrigatebird_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_GreatFrigatebird_Winter,gdb_SightingLocations_GreatFrigatebird_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_HawaiianPetrel_Summer,gdb_SightingLocations_HawaiianPetrel_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_HawaiianPetrel_Winter,gdb_SightingLocations_HawaiianPetrel_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_JuanFernandezPetrel_Summer,gdb_SightingLocations_JuanFernandezPetrel_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_JuanFernandezPetrel_Winter,gdb_SightingLocations_JuanFernandezPetrel_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_LaysanAlbatross_Winter,gdb_SightingLocations_LaysanAlbatross_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_MaskedBooby_Summer,gdb_SightingLocations_MaskedBooby_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_MaskedBooby_Winter,gdb_SightingLocations_MaskedBooby_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_MottledPetrel_Summer,gdb_SightingLocations_MottledPetrel_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_MottledPetrel_Winter,gdb_SightingLocations_MottledPetrel_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_NewellsShearwater_Summer,gdb_SightingLocations_NewellsShearwater_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_NewellsShearwater_Winter,gdb_SightingLocations_NewellsShearwater_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_RedfootedBooby_Summer,gdb_SightingLocations_RedfootedBooby_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_RedfootedBooby_Winter,gdb_SightingLocations_RedfootedBooby_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_RedtailedTropicbird_Summer,gdb_SightingLocations_RedtailedTropicbird_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_RedtailedTropicbird_Winter,gdb_SightingLocations_RedtailedTropicbird_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_SootyShearwater_Summer,gdb_SightingLocations_SootyShearwater_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_SootyShearwater_Winter,gdb_SightingLocations_SootyShearwater_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_SootyTern_Summer,gdb_SightingLocations_SootyTern_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_SootyTern_Winter,gdb_SightingLocations_SootyTern_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_WhiteTern_Summer,gdb_SightingLocations_WhiteTern_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_WhiteTern_Winter,gdb_SightingLocations_WhiteTern_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_WedgetailedShearwater_Summer,gdb_SightingLocations_WedgetailedShearwater_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_WedgetailedShearwater_Winter,gdb_SightingLocations_WedgetailedShearwater_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_WhitetailedTropicbird_Summer,gdb_SightingLocations_WhitetailedTropicbird_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_WhitetailedTropicbird_Winter,gdb_SightingLocations_WhitetailedTropicbird_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,ForagingRange_BlackfootedAlbatross,gdb_ForagingRange_BlackfootedAlbatross,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,ForagingRange_BluegrayNoddy,gdb_ForagingRange_BluegrayNoddy,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,ForagingRange_BlackNoddy,gdb_ForagingRange_BlackNoddy,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,ForagingRange_BrownNoddy,gdb_ForagingRange_BrownNoddy,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,ForagingRange_GreatFrigatebird,gdb_ForagingRange_GreatFrigatebird,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,ForagingRange_LaysanAlbatross,gdb_ForagingRange_LaysanAlbatross,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,ForagingRange_MaskedBooby,gdb_ForagingRange_MaskedBooby,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,ForagingRange_RedtailedTropicbird,gdb_ForagingRange_RedtailedTropicbird,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BlackfootedAlbatross_Winter,gdb_SightingLocations_BlackfootedAlbatross_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BluegrayNoddy_Summer,gdb_SightingLocations_BluegrayNoddy_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BlackNoddy_Summer,gdb_SightingLocations_BlackNoddy_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BlackNoddy_Winter,gdb_SightingLocations_BlackNoddy_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BrownBooby_Summer,gdb_SightingLocations_BrownBooby_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BrownBooby_Winter,gdb_SightingLocations_BrownBooby_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BrownNoddy_Summer,gdb_SightingLocations_BrownNoddy_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Wedge-tailed Shearwater - Presences Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,SightingLocations_BrownNoddy_Winter,gdb_SightingLocations_BrownNoddy_Winter,TRUE,FALSE,TRUE
